_id,co_mun,no_mun,ano,variavel,social_categoria,social_subcategoria,valor
1690,2702702,Feliz Deserto,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1710.88
1691,2702702,Feliz Deserto,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,742.0
1692,2702702,Feliz Deserto,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1362937.0
1693,2702702,Feliz Deserto,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1708.58
1694,2702702,Feliz Deserto,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,677.0
1695,2702702,Feliz Deserto,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1178447.0
1696,2702702,Feliz Deserto,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1790.0
1697,2702702,Feliz Deserto,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,685.0
1698,2702702,Feliz Deserto,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1186004.0
1699,2702702,Feliz Deserto,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1834.93
1700,2702702,Feliz Deserto,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,647.0
1701,2702702,Feliz Deserto,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1222988.0
1702,2702702,Feliz Deserto,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,521.62
1703,2702702,Feliz Deserto,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,696.0
1704,2702702,Feliz Deserto,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,337714.0
1705,2702702,Feliz Deserto,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,714.04
1706,2702702,Feliz Deserto,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,722.0
1707,2702702,Feliz Deserto,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,503849.0
1708,2702702,Feliz Deserto,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3504.85
1709,2702702,Feliz Deserto,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,733.0
1710,2702702,Feliz Deserto,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2364272.0
1711,2702801,Flexeiras,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,895.42
1712,2702801,Flexeiras,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1239.0
1713,2702801,Flexeiras,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,999978.0
1714,2702801,Flexeiras,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,853.07
1715,2702801,Flexeiras,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1498.0
1716,2702801,Flexeiras,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1121373.0
1717,2702801,Flexeiras,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,787.18
1718,2702801,Flexeiras,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,1994.0
1719,2702801,Flexeiras,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1460070.0
1720,2702801,Flexeiras,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,883.99
1721,2702801,Flexeiras,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,1848.0
1722,2702801,Flexeiras,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1686989.0
1723,2702801,Flexeiras,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1030.84
1724,2702801,Flexeiras,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2016.0
1725,2702801,Flexeiras,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1927868.0
1726,2702801,Flexeiras,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1126.84
1727,2702801,Flexeiras,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,1943.0
1728,2702801,Flexeiras,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2266280.0
1729,2702801,Flexeiras,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1179.36
1730,2702801,Flexeiras,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,2202.0
1731,2702801,Flexeiras,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2608521.0
1732,2702801,Flexeiras,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1393.92
1733,2702801,Flexeiras,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,2184.0
1734,2702801,Flexeiras,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3036989.0
1735,2702801,Flexeiras,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1638.88
1736,2702801,Flexeiras,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,2340.0
1737,2702801,Flexeiras,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3725496.0
1738,2702801,Flexeiras,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1829.53
1739,2702801,Flexeiras,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,2169.0
1740,2702801,Flexeiras,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4126684.0
1741,2702801,Flexeiras,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1944.79
1742,2702801,Flexeiras,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2326.0
1743,2702801,Flexeiras,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4471017.0
1744,2702801,Flexeiras,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2008.93
1745,2702801,Flexeiras,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2249.0
1746,2702801,Flexeiras,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4505885.0
1747,2702801,Flexeiras,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2115.52
1748,2702801,Flexeiras,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2136.0
1749,2702801,Flexeiras,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4539380.0
1750,2702801,Flexeiras,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2240.31
1751,2702801,Flexeiras,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,2172.0
1752,2702801,Flexeiras,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4721145.0
1753,2702801,Flexeiras,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2290.21
1754,2702801,Flexeiras,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,2113.0
1755,2702801,Flexeiras,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4859535.0
1756,2702801,Flexeiras,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2315.68
1757,2702801,Flexeiras,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,2051.0
1758,2702801,Flexeiras,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4841845.0
1759,2702801,Flexeiras,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,712.76
1760,2702801,Flexeiras,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,2166.0
1761,2702801,Flexeiras,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1470002.0
1762,2702801,Flexeiras,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1078.33
1763,2702801,Flexeiras,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,2157.0
1764,2702801,Flexeiras,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2323315.0
1765,2702801,Flexeiras,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3498.97
1766,2702801,Flexeiras,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,2522.0
1767,2702801,Flexeiras,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8706724.0
1768,2702900,Girau do Ponciano,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,895.2
1769,2702900,Girau do Ponciano,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,3673.0
1770,2702900,Girau do Ponciano,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2791346.0
1771,2702900,Girau do Ponciano,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,856.37
1772,2702900,Girau do Ponciano,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,4468.0
1773,2702900,Girau do Ponciano,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3294786.0
1774,2702900,Girau do Ponciano,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,830.06
1775,2702900,Girau do Ponciano,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,5534.0
1776,2702900,Girau do Ponciano,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4267524.0
1777,2702900,Girau do Ponciano,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,903.54
1778,2702900,Girau do Ponciano,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,5390.0
1779,2702900,Girau do Ponciano,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4935300.0
1780,2702900,Girau do Ponciano,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1063.26
1781,2702900,Girau do Ponciano,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,5145.0
1782,2702900,Girau do Ponciano,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5691070.0
1783,2702900,Girau do Ponciano,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1168.53
1784,2702900,Girau do Ponciano,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,5649.0
1785,2702900,Girau do Ponciano,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6252200.0
1786,2702900,Girau do Ponciano,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1249.69
1787,2702900,Girau do Ponciano,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,5700.0
1788,2702900,Girau do Ponciano,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7240279.0
1789,2702900,Girau do Ponciano,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1419.79
1790,2702900,Girau do Ponciano,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,6102.0
1791,2702900,Girau do Ponciano,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8653306.0
1792,2702900,Girau do Ponciano,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1687.69
1793,2702900,Girau do Ponciano,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,6399.0
1794,2702900,Girau do Ponciano,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10445510.0
1795,2702900,Girau do Ponciano,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2034.64
1796,2702900,Girau do Ponciano,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,6327.0
1797,2702900,Girau do Ponciano,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,12763310.0
1798,2702900,Girau do Ponciano,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2214.03
1799,2702900,Girau do Ponciano,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,5936.0
1800,2702900,Girau do Ponciano,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,13425931.0
1801,2702900,Girau do Ponciano,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2329.27
1802,2702900,Girau do Ponciano,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,5717.0
1803,2702900,Girau do Ponciano,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,13639301.0
1804,2702900,Girau do Ponciano,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2665.93
1805,2702900,Girau do Ponciano,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,5485.0
1806,2702900,Girau do Ponciano,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,14654253.0
1807,2702900,Girau do Ponciano,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2936.8
1808,2702900,Girau do Ponciano,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,5771.0
1809,2702900,Girau do Ponciano,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,16278832.0
1810,2702900,Girau do Ponciano,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3008.8
1811,2702900,Girau do Ponciano,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,5782.0
1812,2702900,Girau do Ponciano,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,17455244.0
1813,2702900,Girau do Ponciano,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3189.58
1814,2702900,Girau do Ponciano,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,5498.0
1815,2702900,Girau do Ponciano,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,17951364.0
1816,2702900,Girau do Ponciano,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1051.89
1817,2702900,Girau do Ponciano,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,5677.0
1818,2702900,Girau do Ponciano,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5797478.0
1819,2702900,Girau do Ponciano,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2253.72
1820,2702900,Girau do Ponciano,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,5922.0
1821,2702900,Girau do Ponciano,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,13174301.0
1822,2702900,Girau do Ponciano,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3524.12
1823,2702900,Girau do Ponciano,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,7365.0
1824,2702900,Girau do Ponciano,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,25774486.0
1825,2703007,Ibateguara,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,864.71
1826,2703007,Ibateguara,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,996.0
1827,2703007,Ibateguara,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,581043.0
